German,"Ich verstehe nicht. Meinst du etwa, dass alle Menschen der Sitzungssaal sind? Oder einfach nur du und ich?",
Spanish_Spain,No lo entiendo. ¿Estás diciendo que todas las personas son la sala de juntas? ¿O simplemente tú y yo?,
Spanish_LATAM,No lo entiendo. ¿Estás diciendo que todas las personas son la sala de juntas? ¿O te refieres a ti y a mí?,
Korean,무슨 말씀이신지... 사람이 있는 곳은 어디나 회의실이라는 건가요? 아니면 우리 두 사람이 있는 곳이...?,
Russian,I do not understand. Are you saying that all people are the boardroom? Or simply you and I?,
Japanese,わからないな。人類は皆、役員会議室という意味ですか？ それとも単に、あなたと私だけ？,
Portuguese_Brazil,Não entendo. Você está me dizendo que todas as pessoas estão na sala de reuniões? Ou só eu e você?,
Chinese_Simplified,我没听明白。你是说所有人都是会议室吗？还是就你和我？,
Chinese_Traditional,我不懂。你的意思是，所有人都是會議室嗎？還是只有你和我？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0009-Choice,
English_US,Все.,
Description,,
French,Tout le monde.,
Italian,Tutti.,
German,Alle.,
Spanish_Spain,Todo el mundo.,
Spanish_LATAM,Todo el mundo.,
Korean,사람이 있는 곳은 어디나요.,
Russian,Everyone.,
Japanese,人類だ。,
Portuguese_Brazil,Todas.,
Chinese_Simplified,所有人。,
Chinese_Traditional,每個人。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0010-Choice,
English_US,Только мы.,
Description,,
French,Seulement nous.,
Italian,Solo noi.,
German,Nur wir.,
Spanish_Spain,Solo nosotros.,
Spanish_LATAM,A ti y a mí nada más.,
Korean,우리 두 사람이 있는 곳이요.,
Russian,Just us.,
Japanese,私たちだけ。,
Portuguese_Brazil,Só a gente.,
Chinese_Simplified,就你和我。,
Chinese_Traditional,只有你我。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0011-Choice,
English_US,Я не буду пояснять.,
Description,,
French,Je ne vais pas développer.,
Italian,Meglio non approfondire.,
German,Mehr sag ich dazu nicht.,
Spanish_Spain,No daré más detalles.,
Spanish_LATAM,No daré más detalles.,
Korean,자세한 설명은 생략할게요.,
Russian,I won't elaborate.,
Japanese,説明する気はない。,
Portuguese_Brazil,Não vou explicar.,
Chinese_Simplified,我就不细说了。,
Chinese_Traditional,我不想解釋。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0012-Terry,
English_US,Понятно. Это проясняет смысл сказанного вами.,
Description,From [0009-Choice]<lf>From [0010-Choice]<lf>From [0011-Choice],
French,Je vois. Ça éclaire bien ce que tu dis.,
Italian,Adesso sì che è tutto chiaro.,
German,"Verstehe. Das macht klar, was du meinst.",
Spanish_Spain,Ya veo. Esto aclara lo que quieres decir.,
Spanish_LATAM,Ya veo. Esto aclara lo que quieres decir.,
Korean,그렇군요. 무슨 뜻인지 잘 알겠어요.,
Russian,I see. This makes your meaning clearer.,
Japanese,なるほど。おかげで意味が明確になりました。,
Portuguese_Brazil,Entendi. Isso esclarece o que você disse.,
Chinese_Simplified,明白了。这么说我就懂了。,
Chinese_Traditional,我懂了。這樣你的意思更清楚了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0013-Terry,
English_US,"Однако, похоже, что это лавка с напитками.",
Description,,
French,"Cependant, ça ressemble plus à un genre de bar ici.",
Italian,"Tuttavia, questo posto sembra piuttosto un negozio di bevande calde.",
German,Allerdings scheint mir dies hier ein Getränkeladen zu sein.,
Spanish_Spain,"Sin embargo, esto parece que es una tienda de bebidas.",
Spanish_LATAM,"Sin embargo, esto parece que es una tienda de bebidas.",
Korean,하지만 여긴 음료를 파는 가게인 것 같군요.,
Russian,"However, it seems that this is a drink shop.",
Japanese,ところで、ここは飲み物を出す店のようですね。,
Portuguese_Brazil,"Porém, parece que este é um estabelecimento de bebidas.",
Chinese_Simplified,但这里看起来像是一家茶馆。,
Chinese_Traditional,不過，這裡好像是飲料店。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0014-Terry,
English_US,"Следовательно, чтобы наиболее эффективно выступить с презентацией, я запрошу чашку кофе.",
Description,,
French,"Par conséquent, afin de faire une présentation des plus efficaces, je vais te demander une tasse de café.",
Italian,"Pertanto, per poter svolgere la mia presentazione nel modo più efficace, ordinerò una tazza di caffè.",
German,"Um meine Präsentation möglichst effektiv abzuliefern, werde ich daher eine Tasse Kaffee bestellen.",
Spanish_Spain,"Por lo tanto, para poder realizar mi presentación de la manera más efectiva, pediré una taza de café.",
Spanish_LATAM,"Por lo tanto, para poder realizar mi presentación de la manera más efectiva, pediré una taza de café.",
Korean,"따라서 오늘 제가 감명 깊은 프레젠테이션을 할 수 있도록, 커피 한 잔을 주문하겠습니다.",
Russian,"Therefore, in order to most effectively deliver my presentation, I will request a cup of coffee.",
Japanese,それなら、効果的なプレゼンができるよう、コーヒーを1杯頼みたいのですが。,
Portuguese_Brazil,"Portanto, para que eu faça a minha apresentação de forma mais eficiente, solicitarei uma xícara de café.",
Chinese_Simplified,因此，为了以最佳状态发表演讲，我想要一杯咖啡。,
Chinese_Traditional,所以，為了能夠成功發表報告，我要點一杯咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0015-Alta,
English_US,Здесь нет кофе. Только чай.,
Description,,
French,On ne fait pas de café ici. Seulement du thé.,
Italian,Non c'è caffè. Solo tè.,
German,Hier gibt es keinen Kaffee. Nur Tee.,
Spanish_Spain,Aquí no hay café. Solo té.,
Spanish_LATAM,Aquí no hay café. Solo té.,
Korean,커피는 안 돼요. 차밖에 없어요.,
Russian,There's no coffee here. Only tea.,
Japanese,うちにはコーヒーはない。お茶だけだ。,
Portuguese_Brazil,Não tem café aqui. Só chá.,
Chinese_Simplified,我们这没咖啡。只有茶。,
Chinese_Traditional,這裡沒有咖啡。只有茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0016-Terry,
English_US,"Как только у меня будет кофе, тогда я и продолжу поиски зала заседаний.",
Description,,
French,"Quand j'aurai mon café, je continuerai de chercher la salle de conférence.",
Italian,"Dopo aver bevuto il caffè, continuerò a cercare la sala riunioni.",
German,"Sobald ich Kaffee habe, werde ich weiter nach dem Sitzungssaal suchen.",
Spanish_Spain,"Una vez que tome un café, seguiré buscando la sala de juntas.",
Spanish_LATAM,"Una vez que tome un café, seguiré buscando la sala de juntas.",
Korean,일단 커피부터 마시고 계속해서 회의실을 찾아봐야겠습니다.,
Russian,"Once I have coffee, then I will continue seeking out the boardroom.",
Japanese,ではコーヒーを飲めたら、また役員会議室を探すことにします。,
Portuguese_Brazil,"Depois que eu tomar café, continuarei procurando a sala de reuniões.",
Chinese_Simplified,我要先喝杯咖啡，然后继续去找会议室。,
Chinese_Traditional,喝了咖啡之後，我就要繼續去找會議室。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0017-Terry,
English_US,"Приветствую. Я заметил, что кофе имеется в наличии. Я приму кофе в данное время.",
Description,,
French,"Salut. Je vois qu'il y a moyen de commander du café. Cette fois, je veux bien un café.",
Italian,Ehilà. Ho notato che adesso il caffè è disponibile. Adesso vorrei proprio un caffè.,
German,"Hallo. Ich habe beobachtet, dass Kaffee zur Verfügung steht. Zum jetzigen Zeitpunkt nehme ich einen Kaffee an.",
Spanish_Spain,Hola. He observado que hay café disponible. Aceptaré un café en este momento.,
Spanish_LATAM,Hola. Pude observar que hay café disponible. Aceptaré un café en este momento.,
Korean,안녕하세요. 커피를 준비할 수 있게 된 걸 확인했어요. 지금 커피 한 잔 주문할게요.,
Russian,Hullo. I have observed that there is coffee available. I will accept a coffee at this time.,
Japanese,どーも。見ましたよ。コーヒーを出せるようになったんですね。今度こそ頼みたい。,
Portuguese_Brazil,Oi. Observei que há café disponível. Vou aceitar um café desta vez.,
Chinese_Simplified,哈啰。我看到现在有咖啡了。我想要一杯咖啡。,
Chinese_Traditional,哈囉。我發現這裡有提供咖啡。我現在要點一杯咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0018-Alta,
English_US,"Ладно, какой кофе вы хотите?",
Description,DUPLICATE BLOCK 1B BEGIN,
French,"OK, tu veux quel genre de café ?",
Italian,"Va bene, che tipo di caffè vuoi?",
German,Okay! Was für Kaffee möchtest du?,
Spanish_Spain,"Vale, ¿qué tipo de café quieres?",
Spanish_LATAM,"Bien, ¿qué tipo de café quieres?",
Korean,"좋아요, 커피의 종류는 뭐로 하실래요?",
Russian,"Okay, what kind of coffee do you want?",
Japanese,わかった。どんなコーヒーがいい？,
Portuguese_Brazil,"Tá, que tipo de café você quer?",
Chinese_Simplified,好的，你想喝哪种咖啡？,
Chinese_Traditional,好，你想要哪種咖啡？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0019-Terry,
English_US,Обычный кофе.,
Description,,
French,Du café normal.,
Italian,Caffè filtrato.,
German,Normalen Kaffee.,
Spanish_Spain,Café normal.,
Spanish_LATAM,Café normal.,
Korean,보통 커피요.,
Russian,Regular coffee.,
Japanese,普通のコーヒーです。,
Portuguese_Brazil,Café normal.,
Chinese_Simplified,普通咖啡。,
Chinese_Traditional,一般的咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0020-Alta,
English_US,"Ничего больше?? Вы не хотите, типа, с каким-то вкусом или что-то такое??",
Description,,
French,Rien d'autre ? Tu n'as pas envie d'une saveur en plus ou quelque chose ?,
Italian,Nient'altro? Non vuoi aggiungere un sapore o un altro ingrediente?,
German,Sonst nichts? Willst du nicht einen Geschmack oder so?,
Spanish_Spain,¿Nada más? ¿No quieres un sabor o algo así?,
Spanish_LATAM,¿Nada más? ¿No quieres un sabor o algo así?,
Korean,그거면 돼요?? 맛이나 뭐 그런 거 추가 안 해요??,
Russian,"Nothing else?? You don't want, like, a flavor or something??",
Japanese,他には何も？ フレーバーとか、そういうのは欲しくないの？,
Portuguese_Brazil,"Nada mais?? Não quer, tipo, um sabor ou algo assim??",
Chinese_Simplified,不要别的？？比如说，加点风味啥的？,
Chinese_Traditional,就這樣？？你不需要特殊風味之類的？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0021-Terry,
English_US,Мне не требуется вкус. Мне требуется только кофе.,
Description,,
French,Je ne veux pas de saveur. Je veux juste du café.,
Italian,Non ho bisogno di sapore. Ho bisogno solo del caffè.,
German,Ich benötige keinen Geschmack. Ich benötige nur Kaffee.,
Spanish_Spain,No necesito sabor. Solo necesito café.,
Spanish_LATAM,No necesito sabor. Solo necesito café.,
Korean,맛은 필요 없어요. 커피만 있으면 됩니다.,
Russian,I do not require flavor. I only require coffee.,
Japanese,フレーバーは不要です。コーヒーだけでいい。,
Portuguese_Brazil,Não necessito sabor. Só necessito café.,
Chinese_Simplified,不需要加风味。我只要咖啡。,
Chinese_Traditional,我不需要風味。我只需要咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0022-Alta,
English_US,...,
Description,,
French,…,
Italian,...,
German,…,
Spanish_Spain,...,
Spanish_LATAM,...,
Korean,...,
Russian,...,
Japanese,…,
Portuguese_Brazil,...,
Chinese_Simplified,……,
Chinese_Traditional,……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0023-Alta,
English_US,"Нет! Я не собираюсь сидеть здесь и делать вам, ребята, одно и то же снова и снова! Я с ума сойду от скуки!",
Description,,
French,Non ! Hors de question que je reste assise ici à vous préparer toujours la même chose ! C'est un coup à mourir d'ennui !,
Italian,NO! Non posso obbedire in silenzio e continuare a preparare sempre la stessa cosa! Impazzirei dalla noia!,
German,Nein! Ich werde hier nicht einfach rumsitzen und euch Typen immerzu das gleiche machen! Da werd ich doch irre vor Langeweile!,
Spanish_Spain,¡No! ¡No voy a estar aquí sentada haciéndoos exactamente lo mismo una y otra vez! ¡Me volveré loca de aburrimiento!,
Spanish_LATAM,¡No! ¡No voy a estar aquí sentada preparándoles lo mismo una y otra vez! ¡Voy a enloquecer de tanto aburrimiento!,
Korean,아니요! 난 여기 앉아서 손님들에게 계속 똑같은 것만 만들어줄 생각이 없어요! 지루해서 미쳐버릴 지경이라고요!,
Russian,No! I'm not just gonna sit here and make you guys the exact same thing over and over! I'll go out of my mind with boredom!,
Japanese,ダメだ！ じっと座って同じコーヒーを何度も淹れるなんてお断りだ！ 退屈すぎて頭がおかしくなっちまう！,
Portuguese_Brazil,Não! Não vou simplesmente sentar aqui e fazer a mesma coisa pra vocês várias vezes! Eu vou enlouquecer de tédio!,
Chinese_Simplified,不！我才不要像坐流水线那样，给你们一遍遍地上一模一样的东西！那会把人无聊死的！,
Chinese_Traditional,不！我才不要待在這裡，反覆幫你們製作同樣的飲品！我會無聊到死！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0024-Alta,
English_US,"Мне нужно, чтобы вы сделали более интересный заказ кофе. Это новое правило, вам не разрешается заказывать «обычный кофе».",
Description,,
French,"Il faut que tu passes une commande de café plus intéressante. C'est la nouvelle règle, tu n'as pas le droit de commander un café ""normal"" !",
Italian,"Ho bisogno che tu mi ordini un caffè più interessante. È la nuova regola della casa, non si può più ordinare un banale ""caffè filtrato"".",
German,Ihr müsst interessanteren Kaffee bestellen. Das ist die neue Regel. Ihr dürft keinen „normalen Kaffee“ mehr bestellen.,
Spanish_Spain,"Necesito que me des un pedido de café más interesante. Esa es la nueva regla, no se puede pedir ""café normal"".",
Spanish_LATAM,Necesito que me pidas un café más interesante. Esa es la nueva regla: no se puede pedir «café normal».,
Korean,좀 더 재미있는 커피를 주문해 봐요. 이제부터는 그게 원칙이에요. '보통 커피'는 주문할 수 없어요.,
Russian,"I need you to give me a more interesting coffee order. That's the new rule, you're not allowed to order ""regular coffee.""",
Japanese,もっと面白いコーヒーを注文してくれ。よし、これを新しいルールにしよう。“普通のコーヒー”の注文は禁止。,
Portuguese_Brazil,"Preciso que você faça um pedido de café mais interessante. Essa é a nova regra, vocês não podem pedir ""café normal"".",
Chinese_Simplified,你必须给我点一杯更有意思的咖啡。小店点单新规矩，禁止点“普通咖啡”。,
Chinese_Traditional,你必須點一杯更有趣的咖啡。這是新規則，你不准點「一般的咖啡」。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0025-Alta,
English_US,Так что это будет?,
Description,,
French,"Alors, qu'est-ce que tu veux ?",
Italian,"Quindi, cosa vuoi che ti prepari?",
German,"Also, was darf es sein?",
Spanish_Spain,"Entonces, ¿qué quieres tomar?",
Spanish_LATAM,"Entonces, ¿qué vas a tomar?",
Korean,"자, 뭐로 주문하실래요?",
Russian,So what's it gonna be?,
Japanese,それじゃ、何にする？,
Portuguese_Brazil,"Então, o que vai ser?",
Chinese_Simplified,你想好了吗？,
Chinese_Traditional,那喝什麼好呢？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0026-Terry,
English_US,Эм.,
Description,,
French,Hum…,
Italian,Uhm.,
German,Äh …,
Spanish_Spain,Mmm.,
Spanish_LATAM,Mmm...,
Korean,음.,
Russian,Um.,
Japanese,うーん。,
Portuguese_Brazil,Hm.,
Chinese_Simplified,唔。,
Chinese_Traditional,呃。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0027-Terry,
English_US,Я обычно пью просто обычный кофе.,
Description,,
French,"Habituellement, je ne bois que du café normal.",
Italian,Di solito bevo solo caffè filtrato.,
German,Üblicherweise nehme ich gewöhnlichen Kaffee.,
Spanish_Spain,Normalmente solo tomo café normal.,
Spanish_LATAM,"Por lo común, tomo café normal.",
Korean,난 일반적으로 항상 보통 커피를 마시는데요.,
Russian,I typically just have regular coffee.,
Japanese,いつもは普通のコーヒーしか飲まないんです。,
Portuguese_Brazil,Eu geralmente tomo café normal.,
Chinese_Simplified,我一般只喝普通咖啡。,
Chinese_Traditional,我通常都喝一般咖啡。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0028-Alta,
English_US,"Ну, тогда, я полагаю, вы обычно будете пить его где-то в другом месте.",
Description,,
French,"Alors, je crois que tu vas habituellement aller en boire ailleurs.",
Italian,"Bene, allora immagino che lo andrai a ordinare da qualche altra solita parte.",
German,"Na, dann wirst du den üblicherweise irgendwo anders hernehmen müssen.",
Spanish_Spain,"Bueno, entonces supongo que normalmente lo tomarás en otro lugar.",
Spanish_LATAM,"Bueno, entonces supongo que vas a tener que tomarlo en otro lugar.",
Korean,"그럼, 다른 곳에 가서 일반적으로 항상 마시던 거 마셔요.",
Russian,Well then I guess you're gonna typically just have it somewhere else.,
Japanese,だったら、“いつものように”よその店で飲むしかないね。,
Portuguese_Brazil,Acho que você vai ter que tomar em outro lugar.,
Chinese_Simplified,那你最好去别的地方喝普通咖啡。,
Chinese_Traditional,好啊，那你只好像平常那樣去其他地方喝。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0029-Alta,
English_US,И? Вы сделаете заказ или нет? Давайте. Скажите что-нибудь.,
Description,,
French,"Alors ? Tu passes une commande ou pas ? Allez, dis quelque chose !",
Italian,"E allora? Vuoi ordinare qualcosa oppure no? Forza, di' qualcosa.",
German,"Also? Bestellst du jetzt was, oder nicht? Na los. Sag was.",
Spanish_Spain,¿Entonces? ¿Me vas a hacer un pedido o no? Vamos. Di algo.,
Spanish_LATAM,¿Y bien? ¿Vas a hacerme un pedido o no? Vamos. Di algo.,
Korean,"자, 그래서요? 주문할 거예요, 말 거예요? 빨리요. 무슨 말 좀 해봐요.",
Russian,So? Are you gonna give me an order or not? C'mon. Say something.,
Japanese,それで？ 注文するの？ しないの？ ほら、何とか言いなよ。,
Portuguese_Brazil,E aí? Você vai fazer um pedido ou não? Qual é? Diz alguma coisa.,
Chinese_Simplified,所以？你点还是不点？赶紧的。说点什么。,
Chinese_Traditional,所以呢？你是要點餐還是怎樣？快啊。講話啊。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0030-Terry,
English_US,...и это не может быть «обычный кофе»?,
Description,,
French,"… et ça ne peut pas être un café ""normal"" !",
Italian,"… E non può essere un ""caffè filtrato""?",
German,…Und es darf nicht „gewöhnlicher Kaffee“ sein?,
Spanish_Spain,"¿Y no puede ser un ""café normal""?",
Spanish_LATAM,¿No puede ser un «café normal» entonces?,
Korean,...정말 안 되는 건가요? '보통 커피'는?,
Russian,"...and it cannot be ""regular coffee""?",
Japanese,…“普通のコーヒー”はダメなんですね？,
Portuguese_Brazil,"E não pode ser ""café normal""?",
Chinese_Simplified,……而且不能是“普通咖啡”？,
Chinese_Traditional,……不能講「一般的咖啡」？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0031-Alta,
English_US,Нет!!,
Description,,
French,Non !,
Italian,No!,
German,Nein!,
Spanish_Spain,¡¡No!!,
Spanish_LATAM,¡No!,
Korean,안 돼요!!,
Russian,No!!,
Japanese,ダメだ！！！,
Portuguese_Brazil,Não!!,
Chinese_Simplified,不行！！,
Chinese_Traditional,不能！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0032-Terry,
English_US,Эм.,
Description,,
French,Hum…,
Italian,Uhm.,
German,Äh …,
Spanish_Spain,Mmm.,
Spanish_LATAM,Mmm...,
Korean,음.,
Russian,Um.,
Japanese,うーん。,
Portuguese_Brazil,Hm.,
Chinese_Simplified,唔。,
Chinese_Traditional,呃。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Business3_RAW-0033-Alta,
English_US,"Ладно, но я не буду делать «обычный кофе». Вы должны сделать мне более интересный заказ кофе.",
