Portuguese_Brazil,Sim. Ai. Agora eu morri.,
Chinese_Simplified,中弹了。嗷。现在我死了。,
Chinese_Traditional,有。對。我死了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0006-Alta,
English_US,Вообще-то не мертва. Всё ещё жива.,
Description,From [0004-Choice],
French,Même pas morte. Toujours en vie.,
Italian,Non sono morta. Sono ancora viva.,
German,Bin gar nicht tot. Lebe noch.,
Spanish_Spain,La verdad es que no. Sigo viva.,
Spanish_LATAM,La verdad que no. Sigo viva.,
Korean,안 죽었어. 살아 있거든.,
Russian,"Not dead, actually. Still alive.",
Japanese,倒されてない。まだ生きてる。,
Portuguese_Brazil,"Não morri, na verdade. Ainda estou viva.",
Chinese_Simplified,我才没死。我还活得好好的。,
Chinese_Traditional,其實，沒死。還活著。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0007-Customer,
English_US,Да мертва! Я тебя застрелил! Ты должна умереть! БАХ!,
Description,,
French,"Ouais, morte ! Je t'ai eue ! Tu dois mourir ! PAN !",
Italian,"Sì, morta! Ti ho sparato! Devi morire! BANG!",
German,Doch tot! Ich hab dich erschossen! Du musst sterben! PENG!,
Spanish_Spain,"¡Sí, muerta! ¡Te he disparado! ¡Te tienes que morir! ¡¡¡Pum!!!",
Spanish_LATAM,"¡Sí, estás muerta! ¡Te disparé! ¡Te tienes que morir! ¡Pum!",
Korean,"아냐, 죽었어! 내가 쐈어! 그럼 죽어야지! 빵!",
Russian,Yes dead! I shot you! You have to die! BANG!,
Japanese,倒したよ！ 撃ったもん！ 早く死んで！ バーン！,
Portuguese_Brazil,"Sim, morta! Eu atirei em ti! Você tem que morrer! BANGUE!",
Chinese_Simplified,就是死了！我打中你了！你必死无疑！砰！,
Chinese_Traditional,對，死了！我射中你了！你必須死！砰！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0008-Choice,
English_US,Неа. Воображаемый пистолет. Не настоящий.,
Description,,
French,Nan. Arme imaginaire. Pas réelle.,
Italian,Nient'affatto. È un'arma immaginaria. Non è vera.,
German,Nö. Ausgedachte Knarre. Nicht echt.,
Spanish_Spain,Nop. Es una pistola imaginaria. No es de verdad.,
Spanish_LATAM,Nop. Es una pistola imaginaria. No es de verdad.,
Korean,아니. 그 총 가짠데. 진짜가 아닌데.,
Russian,Nope. Imaginary gun. Not real.,
Japanese,いや、想像上の銃だろ。本物じゃない。,
Portuguese_Brazil,Não. Arma imaginária. Não é real.,
Chinese_Simplified,我才没死。你哪有什么枪。装模作样。,
Chinese_Traditional,並沒有。你的槍是想像出來的。不是真的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0009-Choice,
English_US,"Ладно, хорошо, я мертва.",
Description,,
French,"OK, très bien. Je suis morte.",
Italian,"E va bene, sono morta.",
German,"Okay, meinetwegen, ich bin tot.",
Spanish_Spain,"Vale, estoy muerta.",
Spanish_LATAM,"Bueno, estoy muerta.",
Korean,"그래, 나 죽었다.",
Russian,Okay fine I'm dead.,
Japanese,わかったよ。やられた。,
Portuguese_Brazil,"Tá, bem, eu morri.",
Chinese_Simplified,好好好我死了。,
Chinese_Traditional,好吧，我死了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0010-Customer,
English_US,ХАХАХА! Я сделал это! Я победил!!,
Description,From [0005-Choice]<lf>From [0009-Choice],
French,"AH, AH, AH ! J'ai réussi ! J'ai gagné !!",
Italian,AHAHAH! Ce l'ho fatta! Ho vinto!,
German,HAHAHA! Ich hab es geschafft! Ich gewinne!,
Spanish_Spain,"¡Ja, ja, ja! ¡Lo he conseguido! ¡He ganado!",
Spanish_LATAM,"¡Ja, ja, ja! ¡Lo logré! ¡Te gané!",
Korean,하하하! 죽였다! 내가 이겼다!!,
Russian,HAHAHA! I did it! I win!!,
Japanese,キャハハ！ やったね！ あちしの勝ち！,
Portuguese_Brazil,HAHAHA! Eu consegui! Eu ganhei!!,
Chinese_Simplified,哈哈哈！我做到了！我赢了！！,
Chinese_Traditional,哈哈哈！我成功了！我贏了！！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0011-Customer,
English_US,"Моё! Всё это теперь моё! Все отстой, кроме меня!",
Description,,
French,C'est à moi ! Tout ça est à moi maintenant ! Tout le monde est nul à part moi !,
Italian,Mio! Mi prendo tutto! Tutti fanno schifo tranne me!,
German,"Meins! All das Zeug ist jetzt meins! Alle doof, nur ich nicht!",
Spanish_Spain,¡Mío! ¡Todo esto ahora es mío! ¡Todo el mundo es una porquería menos yo!,
Spanish_LATAM,¡Mío! ¡Todo esto ahora es mío! ¡Son todos tontos menos yo!,
Korean,내 거! 이거 다 내 거! 나 빼고 다 바보지롱!,
Russian,Mine! All this stuff is mine now! Everyone sucks except me!,
Japanese,いただき！ ここにあるもの、ぜーんぶもらうからね！ あちし以外、みんなカス！ ,
Portuguese_Brazil,Meu! Tudo isso é meu agora! Todo mundo é horrível menos eu!,
Chinese_Simplified,是我的！所有东西都是我的了！除了我所有人都是渣渣！,
Chinese_Traditional,我的！這一切都是我的了！所有人都很遜，除了我以外！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0012-Alta,
English_US,Вздох.... Я скоро иду домой. Я скоро иду домой.,
Description,,
French,Pfff… je rentre bientôt chez moi. Je rentre bientôt chez moi.,
Italian,Uh.... presto tornerò a casa. Presto tornerò a casa.,
German,Seufffffffz … Ich gehe bald nach Hause. Ich gehe bald nach Hause.,
Spanish_Spain,Uffff... Me voy a ir a casa pronto. Me voy a ir a casa pronto.,
Spanish_LATAM,Uffff... Me voy a casa pronto. Me voy a casa pronto.,
Korean,휴우... 곧 집에 간다. 곧 집에 간다.,
Russian,Sighhh.... I'm going home soon. I'm going home soon.,
Japanese,はぁぁ…私はもうすぐ帰れる。私はもうすぐ帰れる。,
Portuguese_Brazil,Tsc... vou pra casa logo. Vou pra casa logo.,
Chinese_Simplified,唉……我想回家。我好想回家。,
Chinese_Traditional,唉……我很快就會回家。我很快就會回家。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0013-Customer,
English_US,Хмф.,
Description,From [0008-Choice],
French,Hmpf…,
Italian,Uffa.,
German,Hmpf.,
Spanish_Spain,Mmm.,
Spanish_LATAM,Bah.,
Korean,치.,
Russian,Hmph.,
Japanese,もう！,
Portuguese_Brazil,Hunf.,
Chinese_Simplified,哼。,
Chinese_Traditional,哼。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0014-Customer,
English_US,Это глупо. Почему ты не умираешь!,
Description,,
French,C'est nul ! Pourquoi tu veux pas mourir ?,
Italian,Che noia. Ma perché non muori?,
German,Das ist doof. Warum stirbst du nicht?!,
Spanish_Spain,Esto es estúpido. ¿¡Por qué no te mueres!?,
Spanish_LATAM,Qué tonta. ¡¿Por qué no te mueres?!,
Korean,그런 게 어딨어? 왜 안 죽는 거야!,
Russian,This is dumb. Why won't you die!,
Japanese,ムカつく。ちゃんと倒れてよ！,
Portuguese_Brazil,Que idiotice. Por que você não morre?,
Chinese_Simplified,真没意思。你咋不去死呢！,
Chinese_Traditional,這超蠢。你為什麼不死！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0015-Alta,
English_US,"Малыш, ты что-то хочешь или нет?",
Description,,
French,"Petite, tu veux quelque chose ou non ?",
Italian,"Ragazzina, vuoi qualcosa da me oppure no?",
German,"Kleines, brauchst du irgendwas oder nicht?",
Spanish_Spain,"Peque, ¿quieres algo o no?",
Spanish_LATAM,"Peque, ¿quieres algo o no?",
Korean,"꼬마, 필요한 게 있는 거야 뭐야?",
Russian,"Kid, do you want something or not?",
Japanese,なあ、何か注文したいのか？,
Portuguese_Brazil,"Garota, você quer alguma coisa ou não?",
Chinese_Simplified,孩子，你到底想干什么？,
Chinese_Traditional,小鬼，你是要不要喝東西？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0016-Customer,
English_US,Хммм....,
Description,,
French,Hum…,
Italian,Emmm....,
German,Mmmh …,
Spanish_Spain,Mmmm...,
Spanish_LATAM,Mmm...,
Korean,흠...,
Russian,Hmmm....,
Japanese,うーん…,
Portuguese_Brazil,Hmmm....,
Chinese_Simplified,唔……,
Chinese_Traditional,嗯……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0017-Customer,
English_US,"Ладно, мне пора идти. Нужно выяснить, как заставить тебя умереть.",
Description,,
French,Faut que j'y aille. Je dois trouver comment te faire mourir.,
Italian,Me ne vado. Devo capire come farti morire.,
German,"Ich muss los. Rauskriegen, wie ich dich umbringen kann.",
Spanish_Spain,Me piro. Tengo que descubrir cómo hacerte morir.,
Spanish_LATAM,Me largo. Tengo que descubrir cómo matarte.,
Korean,나 갈래. 가서 언니를 죽이는 방법 알아낼 거야.,
Russian,K' I gotta go. Need to figure out how to make you die.,
Japanese,もう行く。アンタをどうやって倒すか考えなきゃ。,
Portuguese_Brazil,Tá. Tenho que ir. Preciso descobrir como fazer você morrer.,
Chinese_Simplified,我得走了。得想想怎么把你弄死。,
Chinese_Traditional,好吧我要走了。我要想出讓你死的辦法。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0018-Alta,
English_US,Вздох.... Я скоро иду домой. Я скоро иду домой.,
Description,,
French,Pfff… je rentre bientôt chez moi. Je rentre bientôt chez moi.,
Italian,Uh.... presto tornerò a casa. Presto tornerò a casa.,
German,Seufffffffz … Ich gehe bald nach Hause. Ich gehe bald nach Hause.,
Spanish_Spain,Uffff... Me voy a casa pronto. Me voy a casa pronto.,
Spanish_LATAM,Uffff... Me voy a casa pronto. Me voy a casa pronto.,
Korean,휴우... 곧 집에 간다. 곧 집에 간다.,
Russian,Sighhh.... I'm going home soon. I'm going home soon.,
Japanese,はぁぁ…私はもうすぐ帰れる。私はもうすぐ帰れる。,
Portuguese_Brazil,Tsc... vou pra casa logo. Vou pra casa logo.,
Chinese_Simplified,唉……我想回家。我好想回家。,
Chinese_Traditional,唉……我很快就會回家。我很快就會回家。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0019-Customer,
English_US,"Почему ты жива?? Ты должна быть мертва, я тебя застрелил.",
Description,,
French,"Pourquoi t'es en vie ? Tu devrais être morte, je t'ai tiré dessus.",
Italian,"Perché sei viva? Dovresti essere morta, ti ho sparato.",
German,"Warum lebst du noch? Du sollst tot sein, ich hab dich abgeknallt.",
Spanish_Spain,"¿Por qué sigues viva? Se supone que estás muerta, te he disparado.",
Spanish_LATAM,¡¿Por qué sigues viva?! Se supone que estás muerta. ¡Te disparé!,
Korean,왜 살아 있어?? 총 맞았잖아. 죽어야지.,
Russian,"Why are you alive?? You're supposed to be dead, I shot you.",
Japanese,なんで生きてんの？ 死ななきゃダメじゃん。撃ったんだから。,
Portuguese_Brazil,"Por que você tá viva?? Era pra você tá morta, eu atirei em ti.",
Chinese_Simplified,你怎么还活着？？你应该死了，我打中了你。,
Chinese_Traditional,你怎麼還活著？？我射中你，你應該死了。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0020-Choice,
English_US,"Не волнуйся, я всё ещё мертва.",
Description,,
French,"T'inquiète pas, je suis toujours morte.",
Italian,"Non preoccuparti, sono ancora morta.",
German,"Keine Sorge, ich bin noch tot.",
Spanish_Spain,"Tranquila, estoy bien muerta.",
Spanish_LATAM,"Tranquila, estoy bien muerta.",
Korean,걱정하지 마. 아직 죽어 있어.,
Russian,"Don't worry, I'm still dead.",
Japanese,安心しろ。まだ死んでる。,
Portuguese_Brazil,"Não esquenta, eu ainda estou morta.",
Chinese_Simplified,别担心，我还死着呢。,
Chinese_Traditional,別擔心，我還沒復活。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0021-Choice,
English_US,Я блокировал твой выстрел своим щитом неуязвимости.,
Description,"""Invincibility shield"" means like a force field that can block bullets",
French,J'ai bloqué ton tir avec mon bouclier d'invincibilité.,
Italian,Ho bloccato il tuo tiro con il mio scudo magico.,
German,Ich hab deinen Schuss mit meinem Unverwundbarkeitsschild geblockt.,
Spanish_Spain,He bloqueado tu disparo con mi escudo de invencibilidad.,
Spanish_LATAM,Bloqueé tu disparo con mi escudo de invencibilidad.,
Korean,투명 방어막으로 막아버렸지.,
Russian,I blocked your shot with my invincibility shield.,
Japanese,無敵のシールドで弾を防いだ。,
Portuguese_Brazil,Eu bloqueei o teu tiro com o meu escudo da invencibilidade.,
Chinese_Simplified,我用无敌护盾挡住了你的子弹。,
Chinese_Traditional,我用無敵護盾擋住了你的子彈。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0022-Choice,
English_US,Я решила перестать быть мертвой.,
Description,,
French,J'ai décidé d'arrêter d'être morte.,
Italian,Ho deciso di smettere di essere morta.,
German,"Ich hab beschlossen, nicht mehr tot zu sein.",
Spanish_Spain,He decidido que ya no quiero estar muerta.,
Spanish_LATAM,Decidí que ya no quiero estar muerta.,
Korean,그만 죽어 있기로 했어.,
Russian,I decided to stop being dead.,
Japanese,生き返るって決めたんだ。,
Portuguese_Brazil,Eu decidi parar de estar morta.,
Chinese_Simplified,我不想死了。,
Chinese_Traditional,我決定復活。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0023-Customer,
English_US,Так ты типа... призрак??,
Description,From [0020-Choice],
French,"Alors, tu es comme… un fantôme ?",
Italian,Allora sei tipo... un fantasma?,
German,Also bist du …ein Geist?,
Spanish_Spain,Entonces eres como... ¿un fantasma?,
Spanish_LATAM,Entonces eres como un... ¡¿fantasma?!,
Korean,"그럼, 언니... 유령이야??",
Russian,So you're like... a ghost??,
Japanese,じゃ、アンタって…オバケ？？,
Portuguese_Brazil,Então você é... tipo um fantasma??,
Chinese_Simplified,所以你现在……成鬼了？？,
Chinese_Traditional,所以你是……鬼嗎？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0024-Choice,
English_US,Именно.,
Description,,
French,Exactement.,
Italian,Esatto.,
German,Genau.,
Spanish_Spain,Exacto.,
Spanish_LATAM,Exacto.,
Korean,맞아.,
Russian,Exactly.,
Japanese,そのとおり。,
Portuguese_Brazil,Exatamente.,
Chinese_Simplified,没错。,
Chinese_Traditional,沒錯。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0025-Choice,
English_US,"Нет, просто обычный мертвый человек.",
Description,,
French,"Nan, juste une personne morte normale.",
Italian,"No, sono solo una normalissima persona morta.",
German,"Nö, nur eine ganz normale Tote.",
Spanish_Spain,"No, solo un muerto normal y corriente.",
Spanish_LATAM,"No, soy una persona muerta común y corriente.",
Korean,"아니, 그냥 보통 죽은 사람이야.",
Russian,"Nope, just a regular dead person.",
Japanese,いや、ただの平凡な死人だ。,
Portuguese_Brazil,"Não, só uma pessoa morta normal.",
Chinese_Simplified,没没，我就是个普通的死人。,
Chinese_Traditional,不是，就只是一般的死人。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0026-Customer,
English_US,"Ха! Призраки меня не пугают! Я однажды убил призрака, легко.",
Description,From [0024-Choice],
French,"Ah ! J'ai pas peur des fantômes ! J'ai déjà tué un fantôme, facile !",
Italian,"Ah! I fantasmi non mi spaventano! Ho ucciso un fantasma una volta, troppo facile.",
German,"Ha! Geister machen mir keine Angst. Ich hab mal einen Geist umgebracht, war einfach.",
Spanish_Spain,"¡Ja! ¡Los fantasmas no me asustan! Una vez maté a un fantasma, fue fácil.",
Spanish_LATAM,¡Ja! ¡Los fantasmas no me asustan! Una vez maté a un fantasma. Fue fácil.,
Korean,치! 유령 하나도 안 무서워! 한 마리 죽인 적도 있어. 쉽던데.,
Russian,"Hah! Ghosts don't scare me! I killed a ghost once, easy.",
Japanese,ハハッ！ オバケなんて怖くないね！ 前に倒したことあるし。,
Portuguese_Brazil,"Hah! Não tenho medo de fantasma! Eu matei um fantasma uma vez, facinho.",
Chinese_Simplified,哈！我可不怕鬼！我以前杀过鬼，简单得很。,
Chinese_Traditional,哈！我才不怕鬼！我曾經殺過鬼，簡單啦。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0027-Alta,
English_US,Сомневаюсь в этом.,
Description,,
French,J'en doute.,
Italian,Ne dubito.,
German,Das bezweifle ich.,
Spanish_Spain,Lo dudo.,
Spanish_LATAM,Lo dudo.,
Korean,퍽이나.,
Russian,I doubt that.,
Japanese,怪しい話だな。,
Portuguese_Brazil,Duvido.,
Chinese_Simplified,我表示怀疑。,
Chinese_Traditional,要確定欸。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0028-Customer,
English_US,"БАХ! Застрелил тебя из моего пистолета для убийства призраков! Теперь ты двойной призрак, хахаха!",
Description,,
French,"PAN ! Je t'ai eue avec mon flingue tueur de fantômes ! Maintenant, t'es un double fantôme, ah, ah, ah !",
Italian,"BANG! Ti ho sparato con la mia pistola ammazza-fantasmi! Ora sei un doppio fantasma, AHAHAHAH!",
German,"PENG! Hab dich mit meiner Geisterkiller-Knarre umgelegt! Jetzt bist du ein Doppelgeist, hahaha!",
Spanish_Spain,"¡¡¡Pum!!! ¡Te he disparado con mi arma matafantasmas! Ahora eres un fantasma doble, ¡ja, ja, ja!",
Spanish_LATAM,"¡Pum! ¡Te disparé con mi arma matafantasmas! ¡Ahora eres un fantasma doble! ¡Ja, ja, ja!",
Korean,"빵! 유령 죽이는 총으로 쐈다! 이제 언니는 더 유령이야, 하하하하!",
Russian,"BANG! Shot you with my ghost-killing gun! Now you're a double ghost, hahaha!",
Japanese,バーン！ オバケ退治用の銃で撃ったよ！ これで二重オバケだね、キャハハ！,
Portuguese_Brazil,BANGUE! Atirei em ti com a minha arma que mata fantasma! Agora você é um fantasma duplo. Hahaha!,
Chinese_Simplified,砰！吃我一发鬼杀枪！现在你是一只死鬼，哈哈哈！,
Chinese_Traditional,砰！我用殺鬼槍射中你了！你現在是鬼中之鬼，哈哈哈！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0029-Customer,
English_US,Я КОРОЛЬ ЗЕМЛИ!,
Description,,
French,JE SUIS LE ROI DE LA TERRE !,
Italian,SONO IL RE DEL MONDO!,
German,ICH BIN DER KÖNIG DER WELT!,
Spanish_Spain,¡SOY LA REINA DE LA TIERRA!,
Spanish_LATAM,¡SOY LA REINA DE LA TIERRA!,
Korean,내가 왕이다!,
Russian,I'M THE KING OF EARTH!,
Japanese,あちしは大地の王だ！,
Portuguese_Brazil,EU SOU O REI DA TERRA!,
Chinese_Simplified,我真是天下无敌呀！,
Chinese_Traditional,我是世界之王！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0030-Customer,
English_US,Но почему ты ходишь? Мертвые люди не могут ходить!,
Description,From [0025-Choice],
French,Mais pourquoi tu marches ? Les morts peuvent pas marcher !,
Italian,E allora perché cammini? I morti non possono camminare!,
German,Aber warum läufst du rum? Tote Leute können nicht laufen!,
Spanish_Spain,¿Pero por qué estás andando? ¡Los muertos no pueden andar!,
Spanish_LATAM,¿Pero por qué caminas? ¡Los muertos no pueden caminar!,
Korean,근데 왜 걸어 다녀? 죽은 사람은 못 걷는데!,
Russian,But why are you walking? Dead people can't walk!,
Japanese,じゃあ、なんで歩いてんの？ 死人は歩けないんだよ！,
Portuguese_Brazil,Mas por que você está caminhando? Mortos não caminham!,
Chinese_Simplified,那你怎么还在走路？死人是不会走路的！,
Chinese_Traditional,那你為什麼在走動？死人無法走動！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0031-Alta,
English_US,"Видишь, как мало ты знаешь о мертвых людях.",
Description,,
French,Ça en dit long sur tes connaissances en matière de morts.,
Italian,La dice lunga sulla tua conoscenza dei morti.,
German,"Da sieht man mal, wie wenig du über tote Leute weißt.",
Spanish_Spain,Eso demuestra cuánto sabes sobre los muertos.,
Spanish_LATAM,Eso demuestra lo poco que sabes de los muertos.,
Korean,죽은 사람에 관해 잘도 아네.,
Russian,Shows how much you know about dead people.,
Japanese,死人ってものを、まったくわかってないな。,
Portuguese_Brazil,Dá pra ver como você sabe sobre mortos.,
Chinese_Simplified,这就是你不懂死人了。,
Chinese_Traditional,看來你一點也不懂死人。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0032-Customer,
English_US,БАХ! Теперь ты снова мертва! Хахахаха я тебя достал! Я КОРОЛЬ ЗЕМЛИ!,
Description,,
French,"PAN ! T'es encore morte ! Ah, ah, ah ! Je t'ai eue ! JE SUIS LE ROI DE LA TERRE !",
Italian,BANG! Sei morta un'altra volta! AHAHAHAH ti ho preso! SONO IL RE DEL MONDO!,
German,"PENG! Jetzt bist du nochmal tot! Hahahaha, ich hab dich erwischt! ICH BIN DER KÖNIG DER WELT!",
Spanish_Spain,"¡Pum! ¡Ahora estás muerta otra vez! ¡Ja, ja, ja, ja! ¡Te di! ¡SOY LA REINA DE LA TIERRA!",
Spanish_LATAM,"¡Pum! ¡Ahora estás muerta otra vez! ¡Ja, ja, ja, ja! ¡Te di! ¡SOY LA REINA DE LA TIERRA!",
Korean,"빵! 또 죽었다! 하하하하, 또 맞췄다! 내가 왕이다!",
Russian,BANG! Now you're dead again! Hahahaha I got you! I'M THE KING OF EARTH!,
Japanese,バーン！ また倒したよ！ キャハハハ、やったね！ あちしは大地の王だ！,
Portuguese_Brazil,BANGUE! Agora você tá morta de novo! Hahahaha! Te peguei! EU SOU O REI DA TERRA!,
Chinese_Simplified,砰！你又死了！哈哈哈我赢了！我真是天下无敌呀！,
Chinese_Traditional,砰！你又死了！哈哈哈哈我解決你了！我是世界之王！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0033-Customer,
English_US,Правда??,
Description,From [0021-Choice],
French,Vraiment ??,
Italian,Ma davvero?,
German,Echt?,
Spanish_Spain,¿En serio?,
Spanish_LATAM,¡¿En serio?!,
Korean,정말??,
Russian,Really??,
Japanese,ホントに？？,
Portuguese_Brazil,Sério??,
Chinese_Simplified,真的？？,
Chinese_Traditional,真的嗎？？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0034-Customer,
English_US,На что слаб твой щит неуязвимости? Он защищает от ножей?,
Description,,
French,Et il est faible contre quoi ton bouclier d'invincibilité ? Il résiste aux couteaux ?,
Italian,Qual è il punto debole del tuo scudo magico? Resiste ai coltelli?,
German,Hat dein Unverwundbarkeitsschild Schwächen? Ist er gegen Messer immun?,
Spanish_Spain,¿Cuál es el punto débil de tu escudo de invencibilidad? ¿Es inmune a los cuchillos?,
Spanish_LATAM,¿Cuál es el punto débil de tu escudo de invencibilidad? ¿Es inmune a los cuchillos?,
Korean,투명 방어막 약점이 뭔데? 칼도 막을 수 있어?,
Russian,What's your invincibility shield weak to? Is it immune to knives?,
Japanese,無敵のシールドの弱点は？ ナイフも防げちゃうの？,
Portuguese_Brazil,Qual é a fraqueza do teu escudo de invencibilidade? Ele é imune a facas?,
Chinese_Simplified,你无敌护盾的弱点是什么？它怕不怕刀？,
Chinese_Traditional,你的無敵護盾有什麼弱點？它能防禦刀子嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Monster_RAW-0035-Customer,
English_US,"Что?? Ты не можешь просто так решать! Я тот, кто решает, мертва ты или нет!",
