Key,CloudKid_RAW-0018-Customer,
English_US,"Ты, эээ, напал на кого-то? Хех, должно быть, это был кто-то очень плохой!",
Description,From [0007-Choice]<lf>From [0010-Choice],
French,"Tu as… euh… attaqué quelqu'un ? Ah, c'était sûrement un méchant !",
Italian,"Tu… ehm… hai aggredito qualcuno? Ah, deve essere stato davvero cattivo!",
German,"Du, äh, hast jemanden angegriffen? He, muss jemand echt Fieses gewesen sein!",
Spanish_Spain,"Eh... ¿has atacado a alguien? ¡Ja, tiene que haber sido alguien muy malote!",
Spanish_LATAM,¿Atacaste a alguien? ¡Ja! ¡Tiene que haber sido alguien bien malote!,
Korean,"에, 그러니까 누굴 공격했다고요? 하, 진짜 나쁜 놈이었나 보네!",
Russian,"You, erhm, attacked somebody? Heh, musta been someone real bad!",
Japanese,あんたが…誰かを攻撃したって？ ヘヘ、そりゃ相当悪いヤツなんだろうな！,
Portuguese_Brazil,"Você, ahm, atacou alguém? Heh, devia ser uma pessoa bem ruim!",
Chinese_Simplified,你啥？打了人？呵，那人肯定是个大坏蛋！,
Chinese_Traditional,你，呃，攻擊了某人？呵，一定是個大壞蛋！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0019-Choice,
English_US,"Заткнись! Ты понятия не имеешь, о чем говоришь!",
Description,,
French,La ferme ! Tu ne sais pas de quoi tu parles !,
Italian,Stai zitto! Non hai la minima idea di cosa sto parlando!,
German,"Sei still, du! Du hast keine Ahnung, was du da sagst!",
Spanish_Spain,¡Cállate! ¡No tienes idea de lo que estás hablando!,
Spanish_LATAM,¡Cállate! ¡No tienes ni idea de lo que estás diciendo!,
Korean,닥쳐! 그분에 대해서 뭘 안다고!,
Russian,You shut up! You have no idea what you're talking about!,
Japanese,黙れ！ 知ったような口を利くな！,
Portuguese_Brazil,Cala a boca! Você não faz ideia do que está falando!,
Chinese_Simplified,闭嘴！你真是张口就来！,
Chinese_Traditional,你閉嘴！你不知道自己在說什麼！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0020-Choice,
English_US,[ничего не говори],
Description,,
French,[ne rien dire],
Italian,[rimani in silenzio],
German,[Sag nichts.],
Spanish_Spain,[No decir nada],
Spanish_LATAM,[No decir nada],
Korean,[아무 말하지 않기],
Russian,[say nothing],
Japanese,[何も言わない],
Portuguese_Brazil,[não dizer nada],
Chinese_Simplified,[不说话],
Chinese_Traditional,[什麼都不說],
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0021-Alta,
English_US,"Она пыталась сказать мне что-то ВАЖНОЕ, а я все испортил!",
Description,From [0019-Choice],
French,Elle essayait de me dire quelque chose d'important et j'ai tout détruit !,
Italian,Stava cercando di dirmi qualcosa di IMPORTANTE e io ho rovinato TUTTO!,
German,"Sie wollte mir was WICHTIGES sagen, und ich hab ALLES kaputtgemacht!",
Spanish_Spain,¡Estaba tratando de decirme algo importante y lo he destruido todo!,
Spanish_LATAM,¡Estaba tratando de decirme algo IMPORTANTE y lo destruí TODO!,
Korean,"그분은 중요한 이야기를 하려 했는데, 내가 다 망쳐버렸다고!",
Russian,She was trying to tell me something IMPORTANT and I destroyed ALL of it!,
Japanese,彼女は大事なことを伝えようとしたのに、私が何もかもぶち壊したんだ！,
Portuguese_Brazil,Ela estava tentando me dizer algo IMPORTANTE e eu destruí TUDO!,
Chinese_Simplified,她本来有要事相告，可我把局面弄得一发不可收拾！,
Chinese_Traditional,她本來想跟我講一件重要的事，但我搞砸了！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0022-Customer,
English_US,"Ого, дружище, я ничего такого не имел в виду! Я.....",
Description,,
French,"Waouh, eh, l'amie… je ne voulais rien dire du tout, euh…",
Italian,"Ehi amica, non ti innervosire, non volevo offenderti! Io...",
German,"Wow, warte, ich hab's nicht böse gemeint! Ich, äh …",
Spanish_Spain,"¡Tranqui, colega, no quería decir nada con eso! Yo, eh...",
Spanish_LATAM,"¡Serena, morena! ¡No quise alterarte ni nada! Digo, eh...",
Korean,"어이쿠, 이봐요. 별 뜻 없이 한 말이에요! 난 그냥...",
Russian,"Woah there friend, I didn't mean nothin' by it! I, uh...",
Japanese,おいおい、待てって！ オレはそんなつもりじゃ…,
Portuguese_Brazil,"Calma lá, amiga, não quis supor nada! Eu, ahm...",
Chinese_Simplified,哇，冷静，朋友，俺没想说坏话！俺，呃……,
Chinese_Traditional,朋友，冷靜點，我沒有惡意！我，呃……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0023-Customer,
English_US,"Знаешь, я просто побуду здесь, ладно? Не беспокойся обо мне, ладно? Попался.",
Description,bout is short for about,
French,"Tu sais quoi ? Je bouge pas d'ici, OK ? Te fais pas de bile pour moi, d'accord ?",
Italian,"Sai una cosa? Me ne starò buono senza darti fastidio, va bene? Non preoccuparti per me.",
German,"Weißt du was, ich warte einfach hier drüben, okay? Mach dir keinen Kopf um mich, ja? Alles klar.",
Spanish_Spain,"Estaré por aquí, ¿vale? No te preocupes por mí, ¿vale? Te entiendo.",
Spanish_LATAM,"Voy a estar por aquí, ¿sí? No te preocupes por mí, ¿eh? Todo bien.",
Korean,"자, 난 그냥 이쪽에 있을게요, 알았죠? 신경 쓰지 말고요, 오케이? 됐어요.",
Russian,"Y'know, I'll just be over here, kay? Don't worry 'bout me none, yah? Gotcha.",
Japanese,なあ、オレ、その辺をブラブラしてるよ。だから気にしないでくれ。じゃあな？,
Portuguese_Brazil,"Olha só, eu vou ficar ali, tá? Não esquenta comigo, tá? Já saquei.",
Chinese_Simplified,俺就到那边逛逛，可以吗？不用管俺啊。拜拜。,
Chinese_Traditional,這樣吧，我就待在那裡，可以嗎？別擔心我，好吼？沒事的。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0024-Alta,
English_US,Что тебе надо?,
Description,,
French,Qu'est-ce que tu veux ?,
Italian,Cosa vuoi?,
German,Was möchtest du?,
Spanish_Spain,¿Qué quieres?,
Spanish_LATAM,¿Qué quieres?,
Korean,뭘 드릴까요?,
Russian,What do you want?,
Japanese,何かいるか？,
Portuguese_Brazil,O que você quer?,
Chinese_Simplified,你想要什么？,
Chinese_Traditional,你想要什麼？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0025-Customer,
English_US,............,
Description,,
French,............,
Italian,............,
German,............,
Spanish_Spain,............,
Spanish_LATAM,............,
Korean,............,
Russian,............,
Japanese,…………,
Portuguese_Brazil,............,
Chinese_Simplified,............,
Chinese_Traditional,............,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0026-Alta,
English_US,О!,
Description,,
French,Oh !,
Italian,Oh!,
German,Oh!,
Spanish_Spain,¡Ah!,
Spanish_LATAM,¡Ah!,
Korean,아!,
Russian,Oh!,
Japanese,そんな！,
Portuguese_Brazil,Ah!,
Chinese_Simplified,哦！,
Chinese_Traditional,噢！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0027-Customer,
English_US,............,
Description,,
French,............,
Italian,............,
German,............,
Spanish_Spain,............,
Spanish_LATAM,............,
Korean,............,
Russian,............,
Japanese,…………,
Portuguese_Brazil,............,
Chinese_Simplified,............,
Chinese_Traditional,............,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0028-Alta,
English_US,"Ну, э-э...",
Description,,
French,"Eh bien, euh…",
Italian,"Ecco, uh...",
German,"Nun, äh …",
Spanish_Spain,"Bueno, eh…",
Spanish_LATAM,"Bueno, eh…",
Korean,"저기, 이봐요...",
Russian,"Well, uh...",
Japanese,なあ、ちょっと…,
Portuguese_Brazil,"Bem, ahm...",
Chinese_Simplified,好吧，呃……,
Chinese_Traditional,好吧，呃……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,CloudKid_RAW-0029-Customer,
English_US,............,
Description,,
French,............,
Italian,............,
German,............,
Spanish_Spain,............,
Spanish_LATAM,............,
Korean,............,
Russian,............,
Japanese,…………,
Portuguese_Brazil,............,
Chinese_Simplified,............,
Chinese_Traditional,............,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
